span,height,brace,sec_col,sec_beam,sec_brace,udl_w,wind_P,shipping_limit,drift,max_abs_M,volume,carbon,ok,reason
7.757385954918125,4.066793543549929,0,1,9,8,-1108.0461809216727,2664.1583779194607,12.0,0.3066284184719162,6369.656072586789,0.1803761228504619,54.11283685513857,True,
6.43446554490814,5.286184391561495,1,4,5,10,-4053.1261709933724,6458.900163887077,12.0,0.00027185184109277093,12862.216683463532,0.564009081324723,169.20272439741692,True,
8.212350635761538,3.61786798970455,0,2,2,6,-3646.834897010529,8459.182997600285,12.0,0.6128340650332577,31140.046691342704,0.10813660630619447,32.44098189185834,True,
9.170467421140854,5.891680783935118,0,3,7,8,-2047.7921309910462,5065.6258599229795,12.0,0.42081945502035034,20173.645740509714,0.3029540142506875,90.88620427520625,True,
9.233404794582814,3.4621515696723355,0,4,7,8,-2343.8369597210053,6151.508503155325,12.0,0.07698375965874152,21311.72372860153,0.27422401746791125,82.26720524037337,True,
6.1564054146841345,3.0204754595832704,1,6,7,9,-3893.9737693853294,3009.3719854502456,12.0,9.03643066664057e-05,9581.564893861221,0.48463244914415504,145.38973474324652,True,
5.73194914827652,4.961237192119839,0,7,2,2,-4504.232752113942,9547.32651313163,12.0,0.5808232872193899,35228.34488869185,0.25444909073751265,76.3347272212538,True,
4.962399427202247,5.856849312454376,1,9,3,10,-3030.618724574855,2470.954562351645,12.0,0.000139468724636394,5738.881717329387,0.5842924138423131,175.28772415269393,True,
5.2025346568269795,5.3170393204343664,1,3,0,8,-3394.1031985871314,4087.597352560792,12.0,0.00032151423397898,7552.484732382254,0.32062119448583487,96.18635834575046,True,
9.912294365650807,4.981493960750588,0,9,3,7,-3409.672894454129,2886.973236615008,12.0,0.1625085227266073,32248.114797973587,0.2655606048570131,79.66818145710393,True,
4.4572483415733695,3.313752578593322,1,6,8,9,-2376.080730269283,6298.831539041249,12.0,0.0001857984778238012,3470.077568310745,0.3780970033277099,113.42910099831298,True,
5.613852319426371,5.939848498566448,0,4,3,4,-4236.437009792505,9170.355963568909,12.0,0.6729131622043174,35230.42981701953,0.17826401321193,53.479203963579,True,
9.273299711591367,2.8941038581067753,0,2,5,1,-4374.58731609403,3611.4722940873617,12.0,0.1068246547850059,26455.82983089522,0.170343649975774,51.1030949927322,True,
7.070005245093429,3.249856760721972,0,10,5,8,-1277.6071820271068,3598.904762064019,12.0,0.04991912733879839,10856.694539926259,0.2393738854944972,71.81216564834916,True,
10.495536025129315,3.974532618383636,0,10,2,2,-2540.9709572835836,3449.2075698984854,12.0,0.21885978745248727,29666.761551657288,0.24516856129007825,73.55056838702347,True,
4.163008871684631,4.310718381213829,0,1,2,4,-2948.2589481995783,7561.745249229206,12.0,1.1798296158738832,17971.674789568307,0.07397253326641624,22.19175997992487,True,
8.760395046477868,5.84987973957356,0,7,7,4,-4282.2166990160395,4316.0048902369035,12.0,0.1273637644122945,31569.385673405523,0.4419393377534997,132.5818013260499,True,
5.801608066223134,4.2828368341320235,0,10,8,4,-4135.172731894494,5121.19696237661,12.0,0.08865304797597727,21188.39521414481,0.2662410641616273,79.87231924848818,True,
4.818682989625826,4.89247028819047,1,7,0,1,-2869.025850017695,2129.418042709756,12.0,0.0003389353633627994,5506.142653237516,0.2991552523657648,89.74657570972944,True,
6.227048179100156,4.668197831908285,1,4,7,3,-4554.767965639947,2553.5604239705785,12.0,0.0001768823559238024,8817.022147411033,0.3738668359447399,112.16005078342197,True,
10.750234790565187,4.498807127399564,0,1,0,3,-1573.108590825449,4464.458709376935,12.0,3.662680558638373,24174.15653536872,0.0833383924128771,25.00151772386313,True,
8.216593928876968,5.1594712816469155,1,5,5,3,-3839.6226914364106,6776.497080855268,12.0,0.0005706202833349127,17757.2998699066,0.4321965560955595,129.65896682866784,True,
9.206544104163207,3.5282172054725778,0,6,8,9,-1211.6485763399014,4944.139663091066,12.0,0.09865578344474299,16048.684134198946,0.25449614997310865,76.3488449919326,True,
10.978826781611483,5.8971538017168035,0,6,6,2,-3117.5814036466727,3733.4433163921867,12.0,0.2243685378431892,34062.4967020712,0.40536179205380257,121.60853761614077,True,
5.420123791858467,4.77562139926399,1,6,1,3,-2418.4183397995653,5377.748285209967,12.0,0.0004724547900453421,5725.642290119632,0.32678165632562045,98.03449689768614,True,
11.041559675858451,3.808736043962618,0,7,7,6,-2904.187066378015,9918.439586592594,12.0,0.11326638015031928,42858.997116043596,0.4030350860977277,120.91052582931832,True,
5.475061296680452,3.245507467245869,0,9,1,1,-1179.0087925924477,5759.536535076168,12.0,0.2887569189733939,12207.772477474331,0.1440103845766913,43.20311537300739,True,
9.446395435714647,5.600220134396487,0,10,5,10,-4938.590728498141,3634.5256873929648,12.0,0.20899143274729398,44184.38110901268,0.3741790459059333,112.25371377178,True,
6.072720086370391,5.716483675927908,1,2,10,3,-3979.6740249933473,5938.582626994653,12.0,0.0006165582017802062,3833.600864704631,0.3596540747633723,107.89622242901169,True,
5.475027378473325,2.564055408726454,1,10,9,9,-3106.6217988563526,7983.608881637305,12.0,0.00019879020883034233,6998.736019384685,0.4234490605601149,127.03471816803446,True,
4.370856218546604,4.804376390951385,0,6,10,3,-3914.607372839798,4997.4529858883925,12.0,0.10024105776285573,14260.599533578461,0.26544629383847596,79.63388815154279,True,
10.8117106506255,2.993767857825346,0,4,10,4,-3698.1710844326335,5169.443717125563,12.0,0.04222094528171544,30929.96324801845,0.29819833578253824,89.45950073476148,True,
11.383837244655503,3.312537351752738,0,6,6,3,-1555.9394916083716,7092.455860710824,12.0,0.106480847757505,25809.913410835234,0.3205586326772654,96.16758980317962,True,
5.9627269871915765,3.761475191882466,0,2,3,7,-4147.106269828965,6485.15360930191,12.0,0.3405865544126364,18713.927721244218,0.10572892287235956,31.71867686170787,True,
7.530608323924667,3.260013680363092,0,1,2,1,-4831.546979671774,9396.547105612786,12.0,0.7907080663055868,29191.86332997555,0.08661840054324882,25.985520162974645,True,
5.254352056959102,3.581471531263368,1,5,7,8,-3536.7065714898986,9411.127491416173,12.0,0.0003426562433816946,4747.748148622664,0.3918234048037076,117.54702144111228,True,
7.411206290569592,4.918725200643905,0,0,10,5,-4322.321178570873,8364.746255027578,12.0,6.220350229735003,21016.771539994646,0.19352938724068175,58.05881617220452,True,
11.09144956827065,4.587242115260997,0,8,0,7,-3482.800416173788,6640.875961271794,12.0,4.955092704821433,50570.88293230563,0.16615370775942814,49.84611232782844,True,
4.988235791380774,4.168039294625189,0,1,1,1,-4339.642825973311,7767.575115439616,12.0,1.439441287525069,21965.57873141296,0.069286434779282,20.7859304337846,True,
11.880188714591975,4.207619482281073,0,9,4,7,-2738.6829192445957,9066.271974729381,12.0,0.25864823971083456,47194.41954368545,0.27809729168679953,83.42918750603985,True,
