width,depth,nx,ny,max_height,min_height,heightfield,topology,support_layout,A,gravity_load,ok,reason,max_displacement,max_vertical_disp,max_tension,max_compression,total_length,volume,n_length_bins,max_member_length,min_member_length,n_nodes,n_bars,n_supports,score,is_pareto
13.668473705931563,7.893820621657401,5,6,2.2068249998060963,1.479914462933642,ridge,diagrid,edges,0.0014316091004724812,-57130.877904956986,False,unstable: Unstable or ill-conditioned system (cond=1.72e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
9.78791520845563,6.601853978551361,7,4,3.3016810061788444,1.8653196083900068,paraboloid,grid,edges,0.0013089211166137937,-44153.56912640933,True,,8.625152125098358e-05,8.386998898031929e-05,0.0,2075.9752175376166,227.82953321710153,0.2982108870161277,12.0,2.339232035827375,1.398273601207947,40.0,123.0,22.0,0.904958845567692,False
7.121992711988886,8.324216861234296,4,3,3.680600232599529,1.6503644333524214,flat,diagrid,edges,0.001199694075715571,-49254.10032329372,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.8619275676471725,10.496071070825646,7,3,2.0935313904404493,1.4905884861695389,ridge,diagrid,edges,0.0013127687174456545,-47669.94111742792,True,,0.0015370794102151416,0.0015347660930261622,0.0,7126.298750235815,188.0325555712637,0.24684325681531646,5.0,3.655591252679143,0.9802753668067385,32.0,62.0,20.0,0.5586027367858342,False
8.537111142581722,10.71739637041847,6,4,3.2876428230792865,1.5014045230994741,saddle,triangulated,edges,0.0005810685993402199,-78203.57522430684,True,,0.002583793290576121,0.002583793290576121,9374.730016248663,6480.609056534314,194.22740983746212,0.1128594489877329,10.0,3.184268163572983,1.4263082009109957,35.0,82.0,20.0,0.4384198470205026,False
9.480776480024304,10.954253384335022,3,6,3.871520048642373,3.2130563979761337,flat,triangulated,edges,0.000970744196425094,-67362.83792676828,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
12.176099456887904,8.969967579006568,5,4,2.2361666701537883,1.756161823315188,paraboloid,grid,edges,0.0014304944655871572,-70361.17699977261,True,,0.0031075455942886354,0.0031024371273006075,0.0,16271.077643670458,247.45464400289185,0.35398249872997706,4.0,3.3272146045750706,2.243294445838476,30.0,89.0,18.0,0.803492867531329,False
6.982063459291888,9.986676032749436,7,3,2.4481707703943476,1.7212694959099848,ridge,triangulated,edges,0.0006160781322860306,-67587.0530839962,True,,0.00522414380704111,0.005210788381144397,3.8278020138911125e-11,14661.646316979622,181.83118194342035,0.11202221496306401,5.0,3.5087379274631556,0.9974376370416977,32.0,73.0,20.0,0.3036104058859288,False
12.21923870592942,10.830958556365804,5,5,2.359743756378127,1.0156611734076646,flat,grid,edges,0.0005450044395651732,-52893.6530554857,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.974660037028249,8.037979589723797,7,5,3.452791523052256,1.421029657247621,saddle,triangulated,edges,0.0011869478425773818,-50440.63984337833,True,,0.00026145637316475894,0.0002595864049572841,3647.241924442411,2768.6041212291657,179.9488047567905,0.2135898455804506,14.0,2.212338258251971,0.9963800052897502,48.0,117.0,24.0,0.7792837393395853,False
7.048462012458506,5.742522821902067,5,6,2.9939454845623517,1.5099728873773026,flat,diagrid,edges,0.0011291506340399408,-41775.0697181212,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
8.291569815056441,10.548850575872162,5,3,3.387995105817062,2.2991390063457224,saddle,grid,edges,0.000554373556770304,-63235.42722734784,True,,0.0022216259664604825,0.0021987196036780555,12557.663780741852,7924.399116358367,214.68134687160057,0.11901366183744853,9.0,3.9758137331189567,1.6583139630112882,24.0,68.0,16.0,0.4109867325638291,False
13.729855297145454,8.576255319406236,3,6,4.010902289032427,2.219778140421493,ridge,triangulated,edges,0.00041962046237468655,-75634.2401293706,False,unstable: Unstable or ill-conditioned system (cond=3.84e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
12.63542891906189,9.780902529950971,5,3,3.3269239764976337,2.208535886921371,saddle,triangulated,edges,0.0010634178730725983,-63497.13722905279,True,,0.002521043842979108,0.0025126583565080567,8902.599673141429,13468.990487397323,172.21973656625306,0.18314154596040805,9.0,4.212678015388514,2.5270857838123773,24.0,53.0,16.0,0.567844112935534,False
8.993472347257462,7.5552925182410595,3,5,4.168726579380812,2.2490579148722945,ridge,grid,edges,0.0006603285992973394,-50159.42879026214,False,unstable: Unstable or ill-conditioned system (cond=6.14e+16). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
12.532550107391284,5.63166847912475,7,3,3.4860841593911296,1.312441763803581,flat,triangulated,edges,0.0007413681413164819,-74245.12268115429,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
13.367763779899601,5.9931903364116685,3,4,2.3840334879801466,1.132308897711094,ridge,grid,edges,0.00046093495008068614,-73014.34116256589,False,unstable: Unstable or ill-conditioned system (cond=6.56e+16). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.427055461017403,8.546862896665827,5,5,2.9840761420800703,1.5360275842755837,saddle,diagrid,edges,0.0013625054364580695,-45954.73492711176,False,unstable: Unstable or ill-conditioned system (cond=1.21e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.3478004961023355,6.088990457579144,7,3,2.6234689395805297,1.7775173554664747,saddle,diagrid,edges,0.0004541795319203534,-65055.43446161714,True,,0.0025110967817658105,0.0024557708204146125,0.0,7933.4410254015775,119.58376575558998,0.05431249875614699,11.0,2.2982463581587016,0.9068286423003338,32.0,62.0,20.0,0.33440411678251597,False
10.190023589741099,5.610031417422296,3,6,2.1299046661627608,1.8480006420377713,ridge,grid,edges,0.001327932446757528,-43893.87424289532,False,unstable: Unstable or ill-conditioned system (cond=8.34e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
13.836565444692742,9.812155281641562,5,6,3.606208189988869,2.749304375887881,ridge,grid,edges,0.0009896748395424012,-59431.08519238342,False,unstable: Unstable or ill-conditioned system (cond=5.75e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
12.860577152980461,7.776796193561095,6,4,3.598908178092775,1.596615993763128,flat,grid,edges,0.0009256650014261205,-63324.4252562046,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
7.86055952423099,7.205070860690768,5,4,2.818738911031364,1.5831850704515733,flat,triangulated,edges,0.0007265641220284139,-42045.682931386385,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
13.330784156305423,7.885462569800471,6,4,3.3385869745750076,2.701133206689138,paraboloid,diagrid,edges,0.0012848310107417852,-58691.108957370394,False,unstable: Unstable or ill-conditioned system (cond=2.25e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
11.063341034140965,6.72893368509477,3,5,2.506011482814296,1.8722567513328405,ridge,triangulated,edges,0.0005453131210316983,-55424.81037832321,False,unstable: Unstable or ill-conditioned system (cond=1.79e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.760765985839477,9.354293769628562,5,3,4.339849556751565,1.399288839804033,saddle,triangulated,edges,0.0012809725936936064,-56252.71982134583,True,,0.00015749448214096454,0.00015238031078817493,4701.404825879231,2589.844254786168,143.57369009312004,0.18391396218474595,13.0,4.074786647590428,1.3521531971678957,24.0,53.0,16.0,0.671581344570206,False
12.260992837036376,9.770689033898515,7,6,2.6334583845979678,1.808470387404134,flat,grid,edges,0.0010777822700265335,-73148.34783628845,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
10.519604891779535,8.434583084203098,5,4,3.3065794387828067,2.509452646774351,saddle,triangulated,edges,0.0009413685371329722,-56016.26233909551,True,,0.002845193770454197,0.002843765803865787,10212.769533948189,14514.494957168921,163.528582771874,0.15394066274338714,7.0,3.029816814330556,2.103920978355907,30.0,69.0,18.0,0.4329675901989169,False
13.449889885520815,5.718401531006737,6,3,2.219272529776921,1.6561168401147954,ridge,diagrid,edges,0.0012517535577560275,-53150.7434676563,True,,0.0013274787246401246,0.001321240627616215,0.0,7499.077243796367,144.98574403929663,0.18148642092509426,5.0,2.9663591203166946,1.9061338436689124,28.0,54.0,18.0,0.4003947545151434,False
8.669102066625905,10.390199284169213,7,6,2.6763373522754392,1.513038612735464,ridge,grid,edges,0.0005733728134874996,-74088.66509831234,False,unstable: Unstable or ill-conditioned system (cond=1.26e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
13.489019707005951,7.62742422319252,6,4,3.824214271693445,2.3502945098059804,saddle,triangulated,edges,0.0012583316433003315,-60825.217435018385,True,,0.0008173378213304092,0.0008173378213304092,3133.720419000894,8216.91149330657,194.2047674570794,0.24437400417102553,9.0,3.0541394729613116,1.9157359902049496,35.0,82.0,20.0,0.6831508011062959,False
9.01087578784661,10.919789269545932,3,5,4.377986650009603,1.3483492892144637,paraboloid,triangulated,edges,0.0011007812723903283,-75123.1328665955,True,,0.0003767647180485109,0.0003575397593265648,656.3063997342382,5723.146241371567,162.17551624485586,0.17851977112257086,13.0,4.376670395906814,2.1839578539091864,24.0,53.0,16.0,0.6626221287196041,False
10.706063999753766,9.116578190632692,5,3,3.1357949046043663,2.5040557121288014,paraboloid,grid,edges,0.0009044028899784062,-62307.43491728428,True,,0.002292271623420561,0.002287354385505977,0.0,9241.929188504922,209.5915872679122,0.1895552372402613,6.0,3.748690385469691,2.141212799950754,24.0,68.0,16.0,0.47190709774132605,False
8.415419131539933,10.510651373093324,6,6,2.276471027490276,2.045713802936251,flat,triangulated,edges,0.0007122992816504429,-46524.13681356247,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.851356254971063,10.994628382845432,3,5,3.6253125388969925,1.2046475844221496,ridge,triangulated,edges,0.00043189945352491637,-70366.87767835413,False,unstable: Unstable or ill-conditioned system (cond=9.99e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
7.14417500133308,9.66060764415331,7,3,4.276595567827213,2.8696684990736605,saddle,grid,edges,0.0004059728175415705,-77933.68331942405,True,,0.0012187403958612366,0.0011806814817416967,8617.25642621352,4712.211777653604,251.33465523112613,0.10203503813001945,13.0,3.5145325787962296,1.0205964287618685,32.0,94.0,20.0,0.49631312055423427,False
10.847401421181821,9.808890865156492,7,3,4.123522107307682,1.155165513266211,ridge,triangulated,edges,0.0014205749731895085,-49115.66403582478,True,,0.00012246208352716768,0.00011926620202288448,9.624068200912436e-12,2964.278311314092,213.76098830502258,0.3036635102303704,5.0,4.124062823231829,1.5496287744545452,32.0,73.0,20.0,0.6684822789997698,False
11.584966271829098,10.027881311932298,5,3,2.5044552767976382,1.1566555117449513,ridge,diagrid,edges,0.001219706941161729,-54799.526216944054,True,,0.0007187650547103575,0.0007136774646102861,0.0,5681.566624573591,167.6759262271662,0.20451549108499645,5.0,4.165210146757914,2.316993254365819,24.0,46.0,16.0,0.4443157639228308,False
12.80904879809548,5.9312779546465455,7,5,2.4826037271722603,1.33420926534967,flat,triangulated,edges,0.00147822526338855,-55538.25576091722,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.436002519930365,8.697853819565196,3,3,4.2103642784170425,2.979246472794649,paraboloid,grid,edges,0.0005008931064066179,-72658.67084478724,True,,0.000792221722671282,0.0007883852013608072,0.0,6385.7524474676175,127.39454050508076,0.06381104713283363,7.0,3.769066382108842,2.1453341733101214,16.0,42.0,12.0,0.18423393027387672,True
13.84021743643354,7.751363854750939,5,6,3.5910208552694423,2.27757965344011,paraboloid,grid,edges,0.0014406268989139047,-67946.29469941129,True,,0.00038936209388855066,0.00038082581434677935,0.0,7553.613601521581,329.5420601029534,0.474747156107817,11.0,3.1539671804270073,1.2939530567902775,42.0,131.0,22.0,1.2920253078806283,False
10.624137726460336,9.198655667534396,4,5,4.351486024238796,1.4328981811602723,paraboloid,diagrid,edges,0.0008444378298148427,-61033.25082069528,False,unstable: Unstable or ill-conditioned system (cond=1.31e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.953740209581957,5.804567659236592,7,4,2.761761509402078,1.6356867490837947,saddle,diagrid,edges,0.0010980920291600894,-63527.56413657719,False,unstable: Unstable or ill-conditioned system (cond=1.54e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
9.270264875429577,6.305771160181772,7,5,2.792602278293095,1.05457086354469,paraboloid,diagrid,edges,0.0009215459425991875,-70976.28527183156,False,unstable: Unstable or ill-conditioned system (cond=6.33e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
10.579663464976925,8.394631402591525,5,5,3.619871205503025,2.4731182148158974,ridge,grid,edges,0.0012661754441845494,-58034.224656012826,False,unstable: Unstable or ill-conditioned system (cond=3.14e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
9.45134556143912,8.756074885646342,5,4,3.2818481115168954,2.4392748667579953,ridge,triangulated,edges,0.0014131629170247109,-59854.68299267603,False,unstable: Unstable or ill-conditioned system (cond=6.37e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
10.162200917924553,9.799222464583018,4,4,4.093455905862672,2.326330690625083,flat,grid,edges,0.0004792650617802381,-46320.271558421475,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.444543335255023,6.683668616801936,5,4,2.4324861129789843,1.3732937668975749,flat,triangulated,edges,0.00041615112791607787,-46913.06301917254,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
12.852384188596465,7.233569439149289,6,3,3.5021010198627023,1.257522286084726,ridge,diagrid,edges,0.0014542720989910696,-40181.421096654514,True,,8.521172386763372e-05,8.236352906385511e-05,0.0,1704.8730396735582,165.9128891356225,0.24128248553293438,5.0,3.555481002501303,2.142064031432744,28.0,54.0,18.0,0.5202982929720653,False
12.176839130836685,6.865769059524597,6,5,3.763515913710032,1.9258418574101541,saddle,diagrid,edges,0.00041180040947324387,-71637.69365591035,False,unstable: Unstable or ill-conditioned system (cond=8.97e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
10.20070642373809,5.982507825549775,6,3,4.090760726375595,3.6525427938024477,saddle,diagrid,edges,0.0013229767039698848,-40387.1334269491,True,,0.0044325251160471325,0.004420091331289548,0.0,13005.563622817866,126.98806768613571,0.16800225523090828,4.0,2.639560152814458,1.7002920399536636,28.0,54.0,18.0,0.38658145387980203,True
7.132767108550198,7.689473679526106,7,4,2.2001232091154623,1.7403073265450746,flat,diagrid,edges,0.0009162596276094414,-73973.08104747039,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
7.447413217846945,10.44262173293729,7,3,2.5821307123592656,1.3866624996580725,flat,diagrid,edges,0.0010450896903162756,-60268.40096597334,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.672922676455056,6.462004724334282,7,6,3.5939717511961478,2.45057196351428,paraboloid,triangulated,edges,0.001239193320943482,-77675.66073114211,True,,0.0005445130654092861,0.0005367547620085608,994.0464016579704,7310.083687275309,161.89678597228703,0.20062141585907456,13.0,1.5575049631996822,0.9532746680650082,56.0,139.0,26.0,0.7178013032208086,False
8.932867079460898,8.237164611570073,7,4,4.111197183217966,2.3029831556149656,ridge,triangulated,edges,0.001337217068569286,-59808.34068386008,False,unstable: Unstable or ill-conditioned system (cond=8.02e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
13.2764179509708,8.522743643221883,3,6,2.8514769889788107,1.7813116125369497,saddle,diagrid,edges,0.0005154776874856776,-64057.89973193838,True,,0.017231438733059393,0.016975689903746614,15050.964960099627,0.0,211.93601853155863,0.10924828872756959,9.0,4.71167455928857,1.4217009535243317,28.0,54.0,18.0,0.6479245054270479,False
13.338701380413408,8.784993442188455,4,3,2.8471390890240125,1.2993653668840865,paraboloid,grid,edges,0.0014202065043544293,-62071.70686972514,True,,0.0003527353943502969,0.0003504967424018177,0.0,5395.236747001281,206.3735375573803,0.2930930403656246,9.0,4.615604492856233,2.9283311473961517,20.0,55.0,14.0,0.7903283022819807,False
8.46028057936629,8.590863149346418,5,3,2.6950552665020346,2.0022091741341876,ridge,diagrid,edges,0.001479986542296789,-55185.69161367824,True,,0.0012000352009018528,0.0011967909843908656,0.0,8990.224564655067,134.673677398082,0.19931523015078062,5.0,3.35808406974064,1.6920561158732572,24.0,46.0,16.0,0.4403541735791241,False
9.820046989021861,9.568595379104046,6,6,3.801739866795879,3.3324794342922432,ridge,triangulated,edges,0.0013534815820881192,-75435.83715265451,False,unstable: Unstable or ill-conditioned system (cond=3.01e+19). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
11.859308023950302,7.6405321971642115,6,5,3.635256023705892,3.203158503690889,flat,triangulated,edges,0.0007170510700366959,-50649.86010248335,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
11.999868303482149,7.0789571678782925,3,3,2.102367400714299,1.6934916379088003,saddle,diagrid,edges,0.0014840941864444188,-61401.06175225388,False,unstable: Unstable or ill-conditioned system (cond=6.78e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
13.823335832590722,7.4694560131643595,3,6,2.21204818077958,1.5503755487248956,ridge,triangulated,edges,0.0014171718339418776,-47096.67637530273,False,unstable: Unstable or ill-conditioned system (cond=2.84e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.295765817609394,7.236214047840405,7,3,2.273205727786395,1.7062921321165017,saddle,triangulated,edges,0.001251092751026789,-45381.73807777349,True,,0.0015500649689685173,0.0015438482246952303,11435.940085972235,8214.115934889207,137.68252498631946,0.17225360895344888,6.0,2.6037900297866203,0.8993951168013421,32.0,73.0,20.0,0.4181284701619267,False
11.915451747812078,9.805229552639792,4,3,2.5863378761032463,1.8256962163349582,flat,triangulated,edges,0.00040495013743362503,-59414.82631534601,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
11.418299194915178,5.17764373477168,6,4,4.239087203459242,2.890709928474311,paraboloid,grid,edges,0.001338059242595104,-66078.74306361943,True,,0.00012006798023385855,0.00011699603603723959,0.0,4333.4187982930325,207.92659842278698,0.2782181068009707,11.0,2.464109202672087,1.3053381976317568,35.0,106.0,20.0,0.8225450676712681,False
12.826757369152475,6.793661906713433,6,5,2.992350169369585,1.4653104577014697,ridge,triangulated,edges,0.0006063530501334405,-76607.53635056947,False,unstable: Unstable or ill-conditioned system (cond=1.45e+18). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
8.735415508365282,9.305834885849405,5,6,4.496858425166912,1.9030663346622436,saddle,diagrid,edges,0.0005505034058325889,-57005.122815078656,False,unstable: Unstable or ill-conditioned system (cond=2.40e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
13.980640298103339,9.205286060723951,6,5,2.980922732304485,2.5402926329612368,flat,diagrid,edges,0.0005478036046443677,-65384.86147203466,False,unstable: Unstable or ill-conditioned system (cond=inf). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
6.537333350782135,6.211874226132689,5,3,3.1331997912504086,2.1547870181664575,saddle,diagrid,edges,0.0008624199486558049,-41631.62908621696,True,,0.0017922450128363594,0.0017539919996293369,0.0,8417.715244103596,100.38675629088313,0.08657554120610618,9.0,2.560541634806342,1.307466670156427,24.0,46.0,16.0,0.3268279512248163,False
12.015704972599323,8.245139821669706,7,4,4.242491996932488,1.6625607563006302,ridge,grid,edges,0.0013999712958652434,-58818.31778859711,False,unstable: Unstable or ill-conditioned system (cond=1.67e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
11.938543595343813,8.544468764982597,6,5,2.748458228787064,1.355688864452727,paraboloid,grid,edges,0.0005709857204917648,-45027.4253883677,True,,0.0004887531868925897,0.0004786438181523738,0.0,3172.624424436255,292.3528768832995,0.16692931804505085,13.0,2.751839192058536,1.7088937529965196,42.0,131.0,22.0,0.6371494271535154,False
8.265975466000913,8.368936366486308,4,6,3.959560273439284,2.1238488739362933,saddle,diagrid,edges,0.0014941719238285274,-53016.10092083904,False,unstable: Unstable or ill-conditioned system (cond=5.00e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
12.517107544943062,10.415323815315391,4,6,2.462948362383919,1.6839670054976354,paraboloid,grid,edges,0.0011182143392203983,-41786.02287248756,True,,0.0012509889901948326,0.001244979088450039,0.0,6617.818103478699,312.32747391278707,0.3492490598617633,8.0,3.6144505192627094,1.7364266767029402,35.0,106.0,20.0,0.9029913672296039,False
10.10185651440089,7.597834957206603,3,3,4.399436305823051,1.3048356892133413,paraboloid,grid,edges,0.0006706732726554324,-77378.7826432647,True,,0.0001969931812767961,0.0001942222985141144,0.0,3420.2468405643185,156.61950396096665,0.10504051528317196,7.0,5.031837894299284,2.532611652402201,16.0,42.0,12.0,0.27143469712543067,True
9.640942739294099,8.096526807542674,6,4,2.127401206437215,1.1020765139977915,ridge,diagrid,edges,0.00046658129590918977,-52072.41097560346,False,unstable: Unstable or ill-conditioned system (cond=8.55e+17). Check supports/bracing. Need cond < 1e+12.,,,,,,,,,,,,,inf,False
